i,v
537946,5.989893269139894e-09
17218,5.989893269139894e-09
518184,5.989893269139894e-09
404122,5.989893269139894e-09
509047,5.989893269139894e-09
507561,5.989893269139894e-09
456711,5.989893269139894e-09
4065,5.989893269139894e-09
212259,5.989893269139894e-09
187825,5.989893269139894e-09
738978,5.989893269139894e-09
365049,5.989893269139894e-09
11037,5.989893269139894e-09
399620,5.989893269139894e-09
5847,5.989893269139894e-09
199193,5.989893269139894e-09
268623,5.989893269139894e-09
465628,5.989893269139894e-09
4795,5.989893269139894e-09
253268,5.989893269139894e-09
724805,5.989893269139894e-09
500666,5.989893269139894e-09
479301,5.989893269139894e-09
10902,5.989893269139894e-09
309605,5.989893269139894e-09
267965,5.989893269139894e-09
349702,5.989893269139894e-09
11821,5.989893269139894e-09
396793,5.989893269139894e-09
279509,5.989893269139894e-09
267080,5.989893269139894e-09
326960,5.989893269139894e-09
410007,5.989893269139894e-09
369892,5.989893269139894e-09
295653,5.989893269139894e-09
6514,5.989893269139894e-09
17369,5.989893269139894e-09
488436,5.989893269139894e-09
358266,5.989893269139894e-09
4413,5.989893269139894e-09
461135,5.989893269139894e-09
531821,5.989893269139894e-09
700342,5.989893269139894e-09
501306,5.989893269139894e-09
399241,5.989893269139894e-09
657123,5.989893269139894e-09
474565,5.989893269139894e-09
385431,5.949960647345628e-09
481274,5.949960647345628e-09
300787,5.949960647345628e-09
501988,5.949960647345628e-09
511241,5.949960647345628e-09
573924,5.910028025551362e-09
266584,5.910028025551362e-09
424734,5.910028025551362e-09
231371,5.870095403757096e-09
441018,5.870095403757096e-09
251838,5.870095403757096e-09
475583,5.870095403757096e-09
310780,5.83016278196283e-09
416967,5.83016278196283e-09
652272,5.83016278196283e-09
462528,5.83016278196283e-09
502660,5.83016278196283e-09
608261,5.790230160168564e-09
500485,5.790230160168564e-09
443269,5.790230160168564e-09
439542,5.790230160168564e-09
247141,5.790230160168564e-09
187727,5.790230160168564e-09
192539,5.790230160168564e-09
510619,5.790230160168564e-09
509656,5.790230160168564e-09
474225,5.790230160168564e-09
300352,5.790230160168564e-09
424459,5.790230160168564e-09
465566,5.790230160168564e-09
431331,5.790230160168564e-09
248954,5.750297538374298e-09
2095,5.750297538374298e-09
7154,5.750297538374298e-09
452121,5.750297538374298e-09
336480,5.750297538374298e-09
442664,5.750297538374298e-09
4855,5.750297538374298e-09
10605,5.750297538374298e-09
263740,5.750297538374298e-09
1595,5.750297538374298e-09
468936,5.750297538374298e-09
742,5.750297538374298e-09
389423,5.750297538374298e-09
191885,5.750297538374298e-09
3406,5.750297538374298e-09
15434,5.750297538374298e-09
529895,5.750297538374298e-09
437686,5.710364916580032e-09
669960,5.710364916580032e-09
416398,5.710364916580032e-09
511661,5.710364916580032e-09
442606,5.710364916580032e-09
14454,5.710364916580032e-09
14911,5.670432294785766e-09
351728,5.670432294785766e-09
575518,5.6304996729915e-09
280,5.6304996729915e-09
497723,5.6304996729915e-09
490729,5.6304996729915e-09
12478,5.590567051197234e-09
510162,5.590567051197234e-09
557420,5.590567051197234e-09
193135,5.590567051197234e-09
515953,5.590567051197234e-09
342222,5.590567051197234e-09
292458,5.590567051197234e-09
577353,5.590567051197234e-09
514110,5.590567051197234e-09
434569,5.590567051197234e-09
266140,5.590567051197234e-09
388907,5.590567051197234e-09
420163,5.590567051197234e-09
229023,5.590567051197234e-09
446852,5.590567051197234e-09
312190,5.590567051197234e-09
357946,5.590567051197234e-09
460843,5.550634429402968e-09
531652,5.550634429402968e-09
369357,5.550634429402968e-09
512731,5.510701807608702e-09
335694,5.510701807608702e-09
731929,5.510701807608702e-09
465602,5.510701807608702e-09
484826,5.510701807608702e-09
191766,5.510701807608702e-09
17065,5.470769185814436e-09
290747,5.470769185814436e-09
632486,5.470769185814436e-09
425471,5.470769185814436e-09
435253,5.470769185814436e-09
598216,5.470769185814436e-09
441279,5.43083656402017e-09
511515,5.43083656402017e-09
265818,5.43083656402017e-09
505854,5.43083656402017e-09
319533,5.43083656402017e-09
6906,5.43083656402017e-09
370759,5.43083656402017e-09
418316,5.43083656402017e-09
215231,5.43083656402017e-09
227936,5.43083656402017e-09
475152,5.390903942225904e-09
265597,5.390903942225904e-09
386971,5.390903942225904e-09
430668,5.390903942225904e-09
538505,5.390903942225904e-09
721130,5.390903942225904e-09
792284,5.390903942225904e-09
316125,5.390903942225904e-09
328068,5.390903942225904e-09
506958,5.390903942225904e-09
638859,5.3509713204316384e-09
475643,5.3509713204316384e-09
310093,5.311038698637373e-09
450577,5.311038698637373e-09
265516,5.311038698637373e-09
433712,5.311038698637373e-09
253764,5.311038698637373e-09
346870,5.311038698637373e-09
360601,5.311038698637373e-09
453405,5.311038698637373e-09
468670,5.271106076843107e-09
464079,5.271106076843107e-09
640994,5.271106076843107e-09
419716,5.271106076843107e-09
501063,5.231173455048841e-09
263800,5.231173455048841e-09
400198,5.231173455048841e-09
475654,5.231173455048841e-09
361798,5.231173455048841e-09
484493,5.231173455048841e-09
415745,5.231173455048841e-09
232819,5.191240833254575e-09
336895,5.191240833254575e-09
394829,5.191240833254575e-09
509172,5.191240833254575e-09
8,5.191240833254575e-09
436531,5.191240833254575e-09
268815,5.191240833254575e-09
524157,5.191240833254575e-09
296771,5.191240833254575e-09
515292,5.191240833254575e-09
430966,5.191240833254575e-09
473902,5.191240833254575e-09
386122,5.191240833254575e-09
12161,5.191240833254575e-09
588078,5.191240833254575e-09
435037,5.191240833254575e-09
12342,5.191240833254575e-09
478383,5.191240833254575e-09
11989,5.191240833254575e-09
196028,5.191240833254575e-09
446909,5.151308211460309e-09
709131,5.151308211460309e-09
514221,5.151308211460309e-09
518617,5.151308211460309e-09
324251,5.151308211460309e-09
12443,5.151308211460309e-09
621563,5.111375589666043e-09
427984,5.111375589666043e-09
402799,5.111375589666043e-09
289420,5.071442967871777e-09
326817,5.071442967871777e-09
506636,5.071442967871777e-09
365492,5.071442967871777e-09
301611,5.071442967871777e-09
243361,5.071442967871777e-09
502068,5.0315103460775114e-09
494569,5.0315103460775114e-09
363784,5.0315103460775114e-09
486368,4.9915777242832455e-09
386520,4.9915777242832455e-09
441048,4.9915777242832455e-09
196459,4.9915777242832455e-09
417724,4.9915777242832455e-09
416630,4.9915777242832455e-09
428010,4.9915777242832455e-09
320343,4.9915777242832455e-09
530854,4.9915777242832455e-09
431493,4.9915777242832455e-09
226234,4.9915777242832455e-09
645788,4.9915777242832455e-09
526753,4.9915777242832455e-09
541654,4.9915777242832455e-09
632678,4.9915777242832455e-09
322194,4.9516451024889795e-09
586281,4.9516451024889795e-09
519322,4.9516451024889795e-09
384793,4.9516451024889795e-09
222464,4.9516451024889795e-09
238466,4.9516451024889795e-09
191775,4.9516451024889795e-09
224732,4.9516451024889795e-09
108,4.9516451024889795e-09
601092,4.9117124806947135e-09
461128,4.9117124806947135e-09
450724,4.9117124806947135e-09
621286,4.9117124806947135e-09
8052,4.9117124806947135e-09
690314,4.9117124806947135e-09
389658,4.9117124806947135e-09
532240,4.9117124806947135e-09
398906,4.8717798589004475e-09
11040,4.8717798589004475e-09
435599,4.8717798589004475e-09
12388,4.8717798589004475e-09
458497,4.8717798589004475e-09
250720,4.8717798589004475e-09
508707,4.8717798589004475e-09
520942,4.8318472371061816e-09
541255,4.8318472371061816e-09
21417,4.8318472371061816e-09
468247,4.8318472371061816e-09
375255,4.8318472371061816e-09
478485,4.7919146153119156e-09
499057,4.7919146153119156e-09
3974,4.7919146153119156e-09
420359,4.7919146153119156e-09
444768,4.7919146153119156e-09
397488,4.7919146153119156e-09
512816,4.7919146153119156e-09
511619,4.7919146153119156e-09
463303,4.7919146153119156e-09
396839,4.7919146153119156e-09
768611,4.7919146153119156e-09
440450,4.7919146153119156e-09
773360,4.7919146153119156e-09
445635,4.7919146153119156e-09
270168,4.7919146153119156e-09
505211,4.7919146153119156e-09
13006,4.75198199351765e-09
5142,4.75198199351765e-09
581001,4.75198199351765e-09
381340,4.75198199351765e-09
418762,4.75198199351765e-09
517081,4.75198199351765e-09
517988,4.75198199351765e-09
327161,4.75198199351765e-09
23922,4.712049371723384e-09
399523,4.712049371723384e-09
488428,4.712049371723384e-09
511835,4.712049371723384e-09
447967,4.712049371723384e-09
572395,4.712049371723384e-09
724995,4.712049371723384e-09
352718,4.712049371723384e-09
430696,4.672116749929118e-09
531797,4.672116749929118e-09
653563,4.672116749929118e-09
369716,4.672116749929118e-09
511168,4.632184128134852e-09
545384,4.632184128134852e-09
16760,4.632184128134852e-09
423310,4.632184128134852e-09
785320,4.632184128134852e-09
271142,4.632184128134852e-09
389360,4.632184128134852e-09
288434,4.632184128134852e-09
236235,4.632184128134852e-09
509414,4.592251506340586e-09
441258,4.592251506340586e-09
421883,4.592251506340586e-09
4196,4.592251506340586e-09
538230,4.592251506340586e-09
196011,4.592251506340586e-09
501067,4.592251506340586e-09
501801,4.592251506340586e-09
12156,4.592251506340586e-09
346697,4.592251506340586e-09
586057,4.592251506340586e-09
513274,4.592251506340586e-09
356813,4.592251506340586e-09
433563,4.55231888454632e-09
447750,4.55231888454632e-09
505481,4.55231888454632e-09
399487,4.55231888454632e-09
313485,4.55231888454632e-09
430698,4.512386262752054e-09
242987,4.512386262752054e-09
687238,4.512386262752054e-09
15594,4.512386262752054e-09
373125,4.512386262752054e-09
6227,4.472453640957788e-09
443931,4.472453640957788e-09
406535,4.472453640957788e-09
309849,4.472453640957788e-09
441586,4.472453640957788e-09
621,4.432521019163522e-09
13774,4.432521019163522e-09
343798,4.432521019163522e-09
386321,4.432521019163522e-09
465985,4.432521019163522e-09
321424,4.432521019163522e-09
237068,4.432521019163522e-09
622120,4.432521019163522e-09
384743,4.432521019163522e-09
784172,4.432521019163522e-09
17119,4.432521019163522e-09
521266,4.432521019163522e-09
230519,4.432521019163522e-09
475697,4.432521019163522e-09
14276,4.432521019163522e-09
326749,4.432521019163522e-09
364483,4.432521019163522e-09
640420,4.432521019163522e-09
336624,4.392588397369256e-09
401302,4.392588397369256e-09
422297,4.392588397369256e-09
553958,4.392588397369256e-09
391339,4.392588397369256e-09
250935,4.392588397369256e-09
258023,4.392588397369256e-09
455456,4.392588397369256e-09
501263,4.392588397369256e-09
219310,4.392588397369256e-09
18069,4.392588397369256e-09
398372,4.392588397369256e-09
494953,4.392588397369256e-09
13894,4.392588397369256e-09
448074,4.392588397369256e-09
406283,4.392588397369256e-09
494279,4.392588397369256e-09
449215,4.392588397369256e-09
401399,4.392588397369256e-09
503341,4.392588397369256e-09
491538,4.392588397369256e-09
419517,4.392588397369256e-09
282728,4.392588397369256e-09
508358,4.392588397369256e-09
196166,4.392588397369256e-09
782099,4.392588397369256e-09
513986,4.392588397369256e-09
17425,4.392588397369256e-09
376665,4.35265577557499e-09
342737,4.35265577557499e-09
211275,4.35265577557499e-09
511842,4.35265577557499e-09
338402,4.35265577557499e-09
1941,4.35265577557499e-09
11681,4.35265577557499e-09
566523,4.312723153780724e-09
435310,4.312723153780724e-09
385899,4.312723153780724e-09
210619,4.312723153780724e-09
532711,4.272790531986458e-09
443352,4.272790531986458e-09
516282,4.272790531986458e-09
274171,4.272790531986458e-09
429694,4.272790531986458e-09
536134,4.272790531986458e-09
475809,4.232857910192192e-09
424975,4.232857910192192e-09
11071,4.232857910192192e-09
249648,4.232857910192192e-09
278303,4.232857910192192e-09
532736,4.232857910192192e-09
505288,4.232857910192192e-09
512079,4.232857910192192e-09
429837,4.192925288397926e-09
19314,4.192925288397926e-09
682116,4.192925288397926e-09
406718,4.192925288397926e-09
414831,4.192925288397926e-09
218371,4.192925288397926e-09
507845,4.192925288397926e-09
1471,4.192925288397926e-09
401535,4.192925288397926e-09
18048,4.192925288397926e-09
508407,4.192925288397926e-09
236773,4.192925288397926e-09
1692,4.192925288397926e-09
639856,4.192925288397926e-09
467833,4.192925288397926e-09
610018,4.192925288397926e-09
785362,4.192925288397926e-09
615153,4.192925288397926e-09
418658,4.192925288397926e-09
234321,4.192925288397926e-09
441699,4.192925288397926e-09
316526,4.192925288397926e-09
251,4.192925288397926e-09
509042,4.192925288397926e-09
611000,4.15299266660366e-09
503369,4.15299266660366e-09
504853,4.15299266660366e-09
9933,4.15299266660366e-09
480890,4.15299266660366e-09
614173,4.15299266660366e-09
211756,4.15299266660366e-09
279987,4.15299266660366e-09
547423,4.15299266660366e-09
511692,4.15299266660366e-09
14124,4.15299266660366e-09
523699,4.15299266660366e-09
326691,4.15299266660366e-09
296081,4.15299266660366e-09
417123,4.15299266660366e-09
445379,4.113060044809394e-09
10428,4.113060044809394e-09
194,4.113060044809394e-09
438712,4.113060044809394e-09
308369,4.113060044809394e-09
389646,4.113060044809394e-09
513345,4.113060044809394e-09
375104,4.113060044809394e-09
528546,4.113060044809394e-09
752541,4.113060044809394e-09
747519,4.113060044809394e-09
640126,4.113060044809394e-09
424457,4.073127423015128e-09
313157,4.073127423015128e-09
345284,4.073127423015128e-09
409817,4.073127423015128e-09
687291,4.073127423015128e-09
531618,4.073127423015128e-09
1321,4.073127423015128e-09
450347,4.073127423015128e-09
598742,4.073127423015128e-09
444832,4.073127423015128e-09
273845,4.073127423015128e-09
543203,4.073127423015128e-09
430625,4.033194801220862e-09
328757,4.033194801220862e-09
426405,4.033194801220862e-09
280660,4.033194801220862e-09
600881,4.033194801220862e-09
263265,4.033194801220862e-09
12569,4.033194801220862e-09
189083,4.033194801220862e-09
434522,4.033194801220862e-09
497229,4.033194801220862e-09
532212,4.033194801220862e-09
298896,4.033194801220862e-09
475093,4.033194801220862e-09
701121,4.033194801220862e-09
16984,4.033194801220862e-09
634910,4.033194801220862e-09
245236,3.993262179426596e-09
188589,3.993262179426596e-09
644889,3.993262179426596e-09
468819,3.993262179426596e-09
457902,3.993262179426596e-09
502775,3.993262179426596e-09
419695,3.993262179426596e-09
202360,3.993262179426596e-09
499109,3.993262179426596e-09
306510,3.993262179426596e-09
200661,3.993262179426596e-09
682173,3.993262179426596e-09
513291,3.993262179426596e-09
502680,3.993262179426596e-09
642007,3.993262179426596e-09
5403,3.993262179426596e-09
193587,3.993262179426596e-09
468147,3.993262179426596e-09
189940,3.993262179426596e-09
355190,3.993262179426596e-09
514916,3.993262179426596e-09
650430,3.993262179426596e-09
466614,3.993262179426596e-09
195091,3.993262179426596e-09
194335,3.993262179426596e-09
563157,3.993262179426596e-09
308711,3.993262179426596e-09
659764,3.993262179426596e-09
659443,3.993262179426596e-09
500749,3.993262179426596e-09
465136,3.993262179426596e-09
518399,3.993262179426596e-09
193393,3.993262179426596e-09
418544,3.993262179426596e-09
249556,3.993262179426596e-09
546427,3.993262179426596e-09
500292,3.993262179426596e-09
568809,3.993262179426596e-09
501499,3.993262179426596e-09
500141,3.993262179426596e-09
306606,3.993262179426596e-09
254235,3.993262179426596e-09
254091,3.993262179426596e-09
247372,3.993262179426596e-09
196378,3.993262179426596e-09
460003,3.993262179426596e-09
501931,3.993262179426596e-09
367061,3.993262179426596e-09
461103,3.993262179426596e-09
330240,3.993262179426596e-09
569486,3.993262179426596e-09
427734,3.993262179426596e-09
1699,3.993262179426596e-09
330050,3.993262179426596e-09
649023,3.993262179426596e-09
569284,3.993262179426596e-09
684567,3.993262179426596e-09
20928,3.993262179426596e-09
685773,3.993262179426596e-09
340184,3.993262179426596e-09
8154,3.993262179426596e-09
380882,3.993262179426596e-09
381077,3.993262179426596e-09
8079,3.993262179426596e-09
440319,3.993262179426596e-09
15665,3.993262179426596e-09
779947,3.993262179426596e-09
276069,3.993262179426596e-09
778371,3.993262179426596e-09
509790,3.993262179426596e-09
398799,3.993262179426596e-09
398518,3.993262179426596e-09
17073,3.993262179426596e-09
7806,3.993262179426596e-09
272974,3.993262179426596e-09
516052,3.993262179426596e-09
339396,3.993262179426596e-09
531506,3.993262179426596e-09
410915,3.993262179426596e-09
442976,3.993262179426596e-09
272146,3.993262179426596e-09
522263,3.993262179426596e-09
271931,3.993262179426596e-09
16965,3.993262179426596e-09
439698,3.993262179426596e-09
527958,3.993262179426596e-09
379520,3.993262179426596e-09
412,3.993262179426596e-09
9111,3.993262179426596e-09
792299,3.993262179426596e-09
